id	negated	value
64477855	\0	< 410720000:\n           [0..0] {363698007 |Finding site (attribute)| = *}
64477856	\0	< 185823004 |Finding of skin texture (finding)|
64477857		< 297947008 |Finding of consistency of skin (finding)|
64477858		<< 297947008 |Finding of consistency of skin (finding)|
64477859		<< 366649008 |Finding of thickness of skin (finding)|
64477860	\0	< 185823004 |Finding of skin texture (finding)|:\n[0..0] {363698007 |Finding site (attribute)| = *}
64477861	\0	< 185823004 |Finding of skin texture (finding)|:\n{363698007 |Finding site (attribute)| = 20795001 |Structure of skin region (body structure)| }
64477862	\0	< 185823004 |Finding of skin texture (finding)|
64477863	\0	< 185823004 |Finding of skin texture (finding)|: {363698007 |Finding site (attribute)| = (20795001 |Structure of skin region (body structure)| OR 39937001 |Skin structure (body structure)|) }
64483853	\0	< 410720000 |Pain by sensation quality (finding)|
64483854	\0	410720000 |Pain by sensation quality (finding)| MINUS < 123037004 |Body structure (body structure)|
64483855	\0	< 410720000 |Pain by sensation quality (finding)| MINUS < 123037004 |Body structure (body structure)|
64483856	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
64483857	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
64483858	\0	< 185823004 |Finding of skin texture (finding)|
64483859	\0	^ 185823004 |Finding of skin texture (finding)|
64483860	\0	< 185823004 |Finding of skin texture (finding)|
64489953	\0	< 410720000 |Pain by sensation quality (finding)|
64489954	\0	< 410720000 |Pain by sensation quality (finding)| MINUS < 301857004 |Finding of body region (finding)|
64489955	\0	< 410720000 |Pain by sensation quality (finding)| MINUS < 301857004 |Finding of body region (finding)|
64493553	\0	< 410720000 | Pain by sensation quality (finding) |
64493554	\0	< 410720000 | Pain by sensation quality (finding) |:[0..0] 363698007 |Finding site (attribute)| =<<123037004 |Body structure (body structure)|
64493555	\0	<185823004 |Finding of skin texture (finding)|
64493556	\0	<185823004 |Finding of skin texture (finding)|.404684003 |Clinical finding (finding)|
64493557	\0	<185823004 |Finding of skin texture (finding)|
64499703	\0	(<< 185823004 |Finding of skin texture|: 363698007 |Finding site (attribute)| = 39937001 |Skin structure (body structure)|) MINUS (<< 20795001 |Structure of skin region (body structure)| or << 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)| OR << 276323006 |Finding of color of skin (finding)|)
64499704	\0	(< 185823004 |Finding of skin texture|: 363698007 |Finding site (attribute)| = (39937001 |Skin structure (body structure)| OR 20795001 |Structure of skin region (body structure)|)) MINUS (<< 20795001 |Structure of skin region (body structure)| or << 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)| OR << 276323006 |Finding of color of skin (finding)|)
64499705	\0	<<185823004 |Finding of skin texture| MINUS (<<297947008 |Finding of consistency of skin (finding)| OR <<366649008 |Finding of thickness of skin (finding)|)
64499706	\0	<185823004 |Finding of skin texture| MINUS (<<297947008 |Finding of consistency of skin (finding)| OR <<366649008 |Finding of thickness of skin (finding)|)
64499707	\0	<< 73211009 |Diabetes mellitus| OR (< 64572001 |Disorder| : * = << 73211009 |Diabetes mellitus|)
64499708	\0	< 410720000 | Pain by sensation quality (finding) |
64499709	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
64499710	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
64499711	\0	< 20795001 |Structure of skin region (body structure)|
64499712	\0	< 366649008 |Finding of thickness of skin (finding)|
64499713	\0	< 297947008 |Finding of consistency of skin (finding)|
64499714	\0	< 276323006 |Finding of color of skin (finding)|
64499715	\0	<< 185823004 |Finding of skin texture|
64499716	\0	< 297971001 |Finding of sensation of skin (finding)|
64499717	\0	< 410720000 |Pain by sensation quality (finding)|
64499718	\0	< 410720000 MINUS (< 410720000 : 363698007 = *)
64499719	\0	< 410720000: [0..0] 363698007 = *
64499721	\0	< 410720000: [0..0] 363698007 = *
64499723	\0	(< 185823004 |Finding of skin texture (finding)|: 363698007 = 39937001) MINUS (<< 366649008 OR << 297947008 OR 403197009 OR 274672009)
64530803	\0	< 410720000 | Pain by sensation quality (finding) |
64530804	\0	<410720000 | Pain by sensation quality (finding)|
64530805	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
64530806	\0	(< 185823004 |Finding of skin texture (finding)| MINUS < 366649008 |Finding of thickness of skin (finding)|) MINUS < 297947008 |Finding of consistency of skin (finding)|
64530807	\0	(< 185823004 |Finding of skin texture (finding)| MINUS < 366649008 |Finding of thickness of skin (finding)|) MINUS < 297947008 |Finding of consistency of skin (finding)|
64530808	\0	< 185823004 |Finding of skin texture (finding)| MINUS < 366649008 |Finding of thickness of skin (finding)|
64530809	\0	< 185823004 |Finding of skin texture (finding)| MINUS (< 366649008 |Finding of thickness of skin (finding)| OR < 297947008 |Finding of consistency of skin (finding)|)
64530810	\0	< 185823004 |Finding of skin texture (finding)| MINUS < 366649008 |Finding of thickness of skin (finding)|
64530811	\0	< 185823004 |Finding of skin texture (finding)| MINUS (< 366649008 |Finding of thickness of skin (finding)|OR < 297947008 |Finding of consistency of skin (finding)|)
64537753	\0	<185823004 |Finding of skin texture (finding)| or <<279002006 |Lichenification of skin (finding)|
64545303	\0	82272006
64545304	\0	76067001
64545305	\0	25064002
64727003	\0	<410720000 |Pain by sensation quality (finding)|
64727004	\0	123037004 |Body structure (body structure)|
64727005	\0	<410720000 |Pain by sensation quality (finding)|: [0..0]363698007 |Finding site (attribute)|=*
64727006	\0	< 410720000 | Pain by sensation quality (finding) |
64727007		< 123037004 |Body structure (body structure)|
64727008	\0	< 410720000 | Pain by sensation quality (finding) |:\n[0..0] 363698007 |Finding site (attribute)| = << 442083009 |Anatomical or acquired body structure (body structure)|
64734703	\0	(< 185823004 |Finding of skin texture (finding)| MINUS (<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|)) OR < 367394000 |Texture of skin or mucosa (finding)|
64734704	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = 39937001 |Skin structure (body structure)|
64734705		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734706	\0	< 185823004 |Finding of skin texture (finding)|
64734707	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = 39937001 |Skin structure (body structure)|
64734708		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734709	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = 39937001 |Skin structure (body structure)|,\n[0..0] 246075003 |Causative agent (attribute)| = *,\n[1..1] 363714003 |Interprets (attribute)| = *
64734710		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734711		<< 297947008 |Finding of consistency of skin (finding)|
64734712		<< 366649008 |Finding of thickness of skin (finding)|
64734713		<< 274672009 |Changes in skin texture (finding)|))
64734714	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = 39937001 |Skin structure (body structure)|
64734715	\0	<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734716		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734717	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = 39937001 |Skin structure (body structure)|
64734718		< 185823004 |Finding of skin texture (finding)|:\n246075003 |Causative agent (attribute)| = *
64734719		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734720	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = >> 20795001 |Structure of skin region (body structure)|
64734721		< 185823004 |Finding of skin texture (finding)|:\n246075003 |Causative agent (attribute)| = *
64734722	\0	<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734723		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| OR << 274672009 |Changes in skin texture (finding)|))
64734724		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)|
64734725	\0	< 185823004 |Finding of skin texture (finding)|:\n363698007 |Finding site| = >> 20795001 |Structure of skin region (body structure)|
64734726		<< 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)|
64734727	\0	271808008 |generaliserat ödem|\n248499004 |ödem i lågt belägna kroppsdelar|\n(<<102572006 | ödem i ben |) MINUS <<403385000 | lymfödem i ben | \n(<<444848005 | ryggödem |) MINUS <<65605001 | ryggmärgsödem |
64734730	\0	(<<102572006 | ödem i ben |) MINUS <<403385000 | lymfödem i ben |
64734731	\0	(<<444848005 | ryggödem |) MINUS <<65605001 | ryggmärgsödem | \n(<<102572006 | ödem i ben |) MINUS <<403385000 | lymfödem i ben |
64734733	\0	271808008 |generaliserat ödem| AND\n248499004 |ödem i lågt belägna kroppsdelar| AND\n(<<102572006 | ödem i ben |) MINUS <<403385000 | lymfödem i ben | AND\n(<<444848005 | ryggödem |) MINUS <<65605001 | ryggmärgsödem |
64793753	\0	^ 185823004 |Finding of skin texture (finding)| =0..*
64793754	\0	^185823004 |Finding of skin texture (finding)|
64793755	\0	<185823004 |Finding of skin texture (finding)|
64793756	\0	<<1231000202105
64793757	\0	<185823004 |Finding of skin texture (finding):[0..0] 20795001 |Structure of skin region (body structure)| =*
64793758	\0	<185823004 |Finding of skin texture (finding):[0..0] 20795001 |Structure of skin region (body structure)|, [0..0] 366649008 |Finding of thickness of skin (finding)|, [0..0] 297947008 |Finding of consistency of skin (finding)|, [0..0] 276323006 |Finding of color of skin (finding)|, [0..0] 297971001 | Finding of sensation of skin (finding) |=*
64793759	\0	<185823004 |Finding of skin texture (finding)|
64793760	\0	(((<<102572006 |ödem i ben|  OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|) OR (271808008 |generaliserat ödem|) OR \n(248499004 |ödem i lågt belägna kroppsdelar|)
64793761	\0	(((<<102572006 |ödem i ben| OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|)
64793762	\0	((((<<102572006 |ödem i ben| OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|))
64793763	\0	((<<102572006 |ödem i ben| OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|)
64793764	\0	(((<<102572006 |ödem i ben| OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|) OR (271808008 |generaliserat ödem|) OR (248499004 |ödem i lågt belägna kroppsdelar|)
64793765	\0	< 185823004 |Finding of skin texture (finding)| minus ( <<20795001 OR <<  366649008 OR <<297947008 OR <<276323006 OR <<297971001)
64793766	\0	<185823004 |Finding of skin texture (finding)|
64793767	\0	< 185823004 |Finding of skin texture (finding)| minus (< 20795001 or << 366649008 or << 297947008 or << 276323006 or << 297971001 or  < 247434009 or < 271761007)
64793768	\0	< 185823004 |Finding of skin texture (finding)|
64793769	\0	< 185823004 |Finding of skin texture (finding)| minus (< 20795001 or << 366649008 or << 297947008 or << 276323006 or << 297971001 or  < 247434009 or < 271761007)
6497451	\0	<<404684003 | Clinical finding (finding) |
6497452	\0	<<414545008
6497453	\0	<<53741008
6497454	\0	<<118806004
6497455	\0	<<41801008
6497459	\0	<< 22253000
65007503	\0	< 410720000 | Pain by sensation quality (finding) |
65007504	\0	< 410720000 | Pain by sensation quality (finding) |:\n( [0..0] 363698007 |Finding site| = * )
65008653	\0	< 185823004 |Finding of skin texture (finding)| MINUS (<< 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)|)
65008654	\0	<410720000 |Pain by sensation quality (finding)|
65008655	\0	<410720000 |Pain by sensation quality (finding)| MINUS (<<136571000119109 |Adult colic (finding)| OR <<21005005 |Burning epigastric pain (finding)| OR <<125661000119107 |Biliary colic with obstruction| OR <<247361008 |Evening colic (finding)| OR <<16331000 |Heartburn (finding)|)
65008656	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
65008657	\0	< 410720000 | Pain by sensation quality (finding) |
65008658		<123037004 |Body structure (body structure)|
65008659	\0	< 410720000 | Pain by sensation quality (finding) |: [0..0] 363698007 = *
65008660	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
65011053	\0	< 410720000
65011055	\0	((<185823004 |Finding of skin texture|:[0..0]363698007 |Finding site|=<<20795001) MINUS <<366649008) MINUS <<297947008
65011056	\0	((<185823004 |Finding of skin texture|:[0..0]363698007 |Finding site|=<20795001) MINUS <<366649008) MINUS <<297947008
65011057	\0	< 410720000 | Pain by sensation quality (finding) |
65011058		<< 123037004 |Body structure (body structure)|
65011059		123037004 |Body structure (body structure)|
65011060	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
65011061	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
65011062	\0	< 410720000 | Pain by sensation quality (finding) |
65011063	\0	<< 271303006 |Examination of skin (procedure)|
65011064	\0	<< 106076001 |Skin finding (finding)|
65011065	\0	< 410720000 | Pain by sensation quality (finding) |
